  0.00000000E+00 -0.18549215E+00
  0.65334511E-02 -0.18552549E+00
  0.13066902E-01 -0.18562501E+00
  0.19600353E-01 -0.18578932E+00
  0.26133804E-01 -0.18601617E+00
  0.32667256E-01 -0.18630247E+00
  0.39200707E-01 -0.18664446E+00
  0.45734158E-01 -0.18703774E+00
  0.52267609E-01 -0.18747743E+00
  0.58801060E-01 -0.18795833E+00
  0.65334511E-01 -0.18847504E+00
  0.71867962E-01 -0.18902215E+00
  0.78401413E-01 -0.18959436E+00
  0.84934864E-01 -0.19018663E+00
  0.91468316E-01 -0.19079436E+00
  0.98001767E-01 -0.19141349E+00
  0.10453522E+00 -0.19204059E+00
  0.11106867E+00 -0.19267300E+00
  0.11760212E+00 -0.19330884E+00
  0.12413557E+00 -0.19394710E+00
  0.13066902E+00 -0.19458763E+00
  0.13720247E+00 -0.19523114E+00
  0.14373592E+00 -0.19587916E+00
  0.15026938E+00 -0.19653398E+00
  0.15680283E+00 -0.19719859E+00
  0.16333628E+00 -0.19787655E+00
  0.16986973E+00 -0.19883265E+00
  0.17640318E+00 -0.19981675E+00
  0.18293663E+00 -0.20082762E+00
  0.18947008E+00 -0.20186397E+00
  0.19600353E+00 -0.20292447E+00
  0.20253698E+00 -0.20400774E+00
  0.20907044E+00 -0.20511238E+00
  0.21560389E+00 -0.20623695E+00
  0.22213734E+00 -0.20738001E+00
  0.22867079E+00 -0.20854007E+00
  0.23520424E+00 -0.20971569E+00
  0.24173769E+00 -0.21090540E+00
  0.24827114E+00 -0.21210775E+00
  0.25480459E+00 -0.21332133E+00
  0.26133804E+00 -0.21454473E+00
  0.26787150E+00 -0.21577660E+00
  0.27440495E+00 -0.21701563E+00
  0.28093840E+00 -0.21826054E+00
  0.28747185E+00 -0.21951010E+00
  0.29400530E+00 -0.22076316E+00
  0.30053875E+00 -0.22201859E+00
  0.30707220E+00 -0.22327531E+00
  0.31360565E+00 -0.22453231E+00
  0.32013910E+00 -0.22578861E+00
  0.32667256E+00 -0.22704326E+00
  0.33320601E+00 -0.22855990E+00
  0.33973946E+00 -0.23006037E+00
  0.34627291E+00 -0.23153941E+00
  0.35280636E+00 -0.23299225E+00
  0.35933981E+00 -0.23441471E+00
  0.36587326E+00 -0.23580324E+00
  0.37240671E+00 -0.23715492E+00
  0.37894016E+00 -0.23846752E+00
  0.38547362E+00 -0.23973946E+00
  0.39200707E+00 -0.24096984E+00
  0.39854052E+00 -0.24215834E+00
  0.40507397E+00 -0.24330523E+00
  0.41160742E+00 -0.24441128E+00
  0.41814087E+00 -0.24547771E+00
  0.42467432E+00 -0.24650613E+00
  0.43120777E+00 -0.24749842E+00
  0.43774122E+00 -0.24845668E+00
  0.44427468E+00 -0.24938316E+00
  0.45080813E+00 -0.25028014E+00
  0.45734158E+00 -0.25114988E+00
  0.46387503E+00 -0.25199456E+00
  0.47040848E+00 -0.25281618E+00
  0.47694193E+00 -0.25361655E+00
  0.48347538E+00 -0.25439721E+00
  0.49000883E+00 -0.25515940E+00
  0.49654228E+00 -0.25602668E+00
  0.50307574E+00 -0.25686341E+00
  0.50960919E+00 -0.25766857E+00
  0.51614264E+00 -0.25844122E+00
  0.52267609E+00 -0.25918050E+00
  0.52920954E+00 -0.25988565E+00
  0.53574299E+00 -0.26055600E+00
  0.54227644E+00 -0.26119099E+00
  0.54880989E+00 -0.26179016E+00
  0.55534334E+00 -0.26235311E+00
  0.56187680E+00 -0.26287959E+00
  0.56841025E+00 -0.26336938E+00
  0.57494370E+00 -0.26382237E+00
  0.58147715E+00 -0.26423853E+00
  0.58801060E+00 -0.26461786E+00
  0.59454405E+00 -0.26496043E+00
  0.60107750E+00 -0.26526636E+00
  0.60761095E+00 -0.26553577E+00
  0.61414440E+00 -0.26576882E+00
  0.62067786E+00 -0.26596568E+00
  0.62721131E+00 -0.26612649E+00
  0.63374476E+00 -0.26625140E+00
  0.64027821E+00 -0.26634054E+00
  0.64681166E+00 -0.26639398E+00
  0.65334634E+00 -0.26641179E+00
  0.65988103E+00 -0.26664318E+00
  0.66641571E+00 -0.26733645E+00
  0.67295039E+00 -0.26848905E+00
  0.67948507E+00 -0.27009674E+00
  0.68601976E+00 -0.27215364E+00
  0.69255444E+00 -0.27465235E+00
  0.69908912E+00 -0.27758398E+00
  0.70562381E+00 -0.28093827E+00
  0.71215849E+00 -0.28470374E+00
  0.71869317E+00 -0.28886778E+00
  0.72522786E+00 -0.29341680E+00
  0.73176254E+00 -0.29833639E+00
  0.73829722E+00 -0.30361146E+00
  0.74483190E+00 -0.30922639E+00
  0.75136659E+00 -0.31516517E+00
  0.75790127E+00 -0.32141160E+00
  0.76443595E+00 -0.32794937E+00
  0.77097064E+00 -0.33476224E+00
  0.77750532E+00 -0.34183417E+00
  0.78404000E+00 -0.34914942E+00
  0.79057468E+00 -0.35669269E+00
  0.79710937E+00 -0.36444918E+00
  0.80364405E+00 -0.37240472E+00
  0.81017873E+00 -0.38054583E+00
