0.000000000000000000e+00 8.280373556517396996e-03 1.034513191147208577e-02 4.147740930186412725e-03 2.420485358366685717e-03 1.513394911543950241e-02 3.526705798481407934e-03
8.303829784402841710e-03 0.000000000000000000e+00 3.212266447313266021e-02 4.134904793265555684e-03 2.279297715547240824e-03 2.889991191267821634e-03 8.237283994145663119e-03
1.031186405167067860e-02 3.211731121740898920e-02 0.000000000000000000e+00 2.144691027488536406e-03 3.435350390574134875e-03 1.661167840699905810e-03 1.256423523246727805e-02
4.147740930186411858e-03 4.134904793265554816e-03 2.144691027488536839e-03 0.000000000000000000e+00 4.158247494278913270e-02 3.458811267523912748e-03 3.284994196065897307e-03
2.420485358366686584e-03 2.279297715547241691e-03 3.435350390574135309e-03 4.159484644112589752e-02 0.000000000000000000e+00 1.956097998137569516e-03 5.007259673197407557e-03
1.513400516923023818e-02 2.888766978131058864e-03 1.661625302906567575e-03 3.458819124055610532e-03 1.955932692847766642e-03 0.000000000000000000e+00 1.414363242216626348e-02
3.527615315180103808e-03 8.235918599519921612e-03 1.256560913840153518e-02 3.284798607081869382e-03 5.007380239892370369e-03 1.416278916397038790e-02 0.000000000000000000e+00
