0.000000000000000000e+00 7.913720314707712103e-03 7.674752095999308292e-03
7.913720314707712103e-03 0.000000000000000000e+00 3.727307471425506114e-02
7.674752095999307425e-03 3.727307471425507501e-02 0.000000000000000000e+00
