0.000000000000000000e+00 8.321665701115357403e-03 9.268463932725044124e-03
8.321665701115353933e-03 0.000000000000000000e+00 3.245162555488155520e-02
9.268463932725040655e-03 3.245162555488155520e-02 0.000000000000000000e+00
