2.452959179589794925e+00 2.668400727417085594e-81 9.423760847275853608e-88 3.649782112572713155e-90 9.147538549173445165e-89 3.567492844373140067e-88 3.418075487670304032e-88
2.454667033516758412e+00 5.087365673740436191e-81 1.796857208479552811e-87 6.961950903196522203e-90 1.745111023858485204e-88 6.806476624793621146e-88 6.521452104182867351e-88
2.456374887443721899e+00 9.687880597409581693e-81 3.422132110750441713e-87 1.326443558610383386e-89 3.325336815681524932e-88 1.297105606967748900e-87 1.242798471026699791e-87
2.458082741370685387e+00 1.842716467445800122e-80 6.509893316963395982e-87 2.524296670121760235e-89 6.329100379931786800e-88 2.469005447348298512e-87 2.365651974119555325e-87
2.459790595297648874e+00 3.500919893722261836e-80 1.236929269483583307e-86 4.798282501294106249e-89 1.203211823360803484e-87 4.694209752335889060e-87 4.497744046565965404e-87
2.461498449224612362e+00 6.643542955724424755e-80 2.347522458743006806e-86 9.110139609821922262e-89 2.284735667934492411e-87 8.914493363748138021e-87 8.541464935828016588e-87
2.463206303151575405e+00 1.259247909102547144e-79 4.450087391212366880e-86 1.727659092470539692e-88 4.333348281444330065e-87 1.690925881908331078e-86 1.620181719748248735e-86
2.464914157078538892e+00 2.384057065404910593e-79 8.425995405190506008e-86 3.272539266679899182e-88 8.209278558642122133e-87 3.203658444326247263e-86 3.069649808841129155e-86
2.466622011005502380e+00 4.508332843516297293e-79 1.593557689276719987e-85 6.191636907642552192e-88 1.553388735534913801e-86 6.062637121242965281e-86 5.809084291014621145e-86
2.468329864932465867e+00 8.515481588390330182e-79 3.010289448960426983e-85 1.170091681522869168e-87 2.935952820863322838e-86 1.145963197698558900e-85 1.098045312807232120e-85
2.470037718859429354e+00 1.606557869363470531e-78 5.679925198149740487e-85 2.208656105946278250e-87 5.542577248729141487e-86 2.163582680638458134e-85 2.073130234354327755e-85
2.471745572786392842e+00 3.027453283656980521e-78 1.070461050355690833e-84 4.164185859161055336e-87 1.045124907485550990e-85 4.080092893293127268e-85 3.909548874308252538e-85
2.473453426713356329e+00 5.698393604048234327e-78 2.015083359017895655e-84 7.841983166444351172e-87 1.968422867987930906e-85 7.685291314947641210e-85 7.364113034292905408e-85
2.475161280640319816e+00 1.071325283424987317e-77 3.788864347307800016e-84 1.475079752469433416e-86 3.703073785083124892e-85 1.445920269445376893e-84 1.385504634554536716e-84
2.476869134567283304e+00 2.011797119419027466e-77 7.115722277313552557e-84 2.771397958065347151e-86 6.958250974057201416e-85 2.717202999109375835e-84 2.603689890404967478e-84
2.478576988494246791e+00 3.773470215762833239e-77 1.334820338206149136e-83 5.200870952248615859e-86 1.305965101469925838e-84 5.100274516374884618e-84 4.887246761532893889e-84
2.480284842421210278e+00 7.069547027049206436e-77 2.501039401053276380e-83 9.748707879725168562e-86 2.448255918514788167e-84 9.562220322743312286e-84 9.162901426849425480e-84
2.481992696348173766e+00 1.322927870582414899e-76 4.680714416334857822e-83 1.825205754349140065e-85 4.584329368918315850e-84 1.790678695368888687e-83 1.715913920213977874e-83
2.483700550275137253e+00 2.472718402776949212e-76 8.749790354390939325e-83 3.413268041631857141e-85 8.574100509162265140e-84 3.349425431227944011e-83 3.209605945662521071e-83
2.485408404202100741e+00 4.616438696977816281e-76 1.633717806001409520e-82 6.375624809140163645e-85 1.601751299686461749e-83 6.257728059703651016e-83 5.996552901467894987e-83
2.487116258129064228e+00 8.608617297302075136e-76 3.046844776543081838e-82 1.189512201244122099e-84 2.988789693087869898e-83 1.167768575980521088e-82 1.119039347964947857e-82
2.488824112056027715e+00 1.603443445129156608e-75 5.675674855629716545e-82 2.216709801350860036e-84 5.570438517994655018e-83 2.176660057040480495e-82 2.085848589541943488e-82
2.490531965982991203e+00 2.983099975001616056e-75 1.056035646120810900e-81 4.126126824416763798e-84 1.036996211056657372e-82 4.052454578809719915e-82 3.883416186203654967e-82
2.492239819909954690e+00 5.543395780799732543e-75 1.962607884104035122e-81 7.671319909692650780e-84 1.928229441051568258e-82 7.535974638578019260e-82 7.221689740824647892e-82
2.493947673836918177e+00 1.028911169919225192e-74 3.643194783448272284e-81 1.424594965276575926e-83 3.581244767208712522e-82 1.399762725846269190e-81 1.341397365907545240e-81
2.495655527763881665e+00 1.907540614413033914e-74 6.754996596603032999e-81 2.642448338788401764e-83 6.643593547486805190e-82 2.596947347007188180e-81 2.488684281229662779e-81
2.497363381690845152e+00 3.532349127641744490e-74 1.251012843260418975e-80 4.895706731256042712e-83 1.231022125759813337e-81 4.812442876122326667e-81 4.611857636549617823e-81
2.499071235617808640e+00 6.533522121300361637e-74 2.314154191487056509e-80 9.059788751384998959e-83 2.278360364350804671e-81 8.907621467779823664e-81 8.536418774232718076e-81
2.500779089544772127e+00 1.207049350262242196e-73 4.275793344421238774e-80 1.674613299185307838e-82 4.211848373357741082e-81 1.646840889116487554e-80 1.578226253191864683e-80
2.502486943471735614e+00 2.227391733958723631e-73 7.891053927774645728e-80 3.091752976807954858e-82 7.777084049173620048e-81 3.041131864397852866e-80 2.914449574669360670e-80
2.504194797398699102e+00 4.105462569063100049e-73 1.454612132692099445e-79 5.701496025148715299e-82 1.434348254925350252e-80 5.609350574906202322e-80 5.375731369574101737e-80
2.505902651325662589e+00 7.558254412686229643e-73 2.678263418601011974e-79 1.050187029615983449e-81 2.642324662191622234e-80 1.033436119855086076e-79 9.904038081868270270e-80
2.507610505252626076e+00 1.389872083154059056e-72 4.925533336072981683e-79 1.932138525198362523e-81 4.861961313010227146e-80 1.901728042335879942e-79 1.822555551662654721e-79
2.509318359179589564e+00 2.552831049150918190e-72 9.047886107004526336e-79 3.550615584025455150e-81 8.935740961439610824e-80 3.495480670709660093e-79 3.349985883183025249e-79
2.511026213106553051e+00 4.683421345022957048e-72 1.660102396486115041e-78 6.517226792374524941e-81 1.640375948459538983e-79 6.417400139579033048e-79 6.150336933819349211e-79
2.512734067033516538e+00 8.582193543519895430e-72 3.042401430600233369e-78 1.194856629424406634e-80 3.007806999636823717e-79 1.176806486594302761e-78 1.127842792374419292e-78
2.514441920960480026e+00 1.570823152432430595e-71 5.569190135904171556e-78 2.188076713638576413e-80 5.508714797489910589e-79 2.155483521587837632e-78 2.065817522441011097e-78
2.516149774887443513e+00 2.871773600551976902e-71 1.018266514198397497e-77 4.002239499429150277e-80 1.007730400432416079e-78 3.943465807168353215e-78 3.779454079648744464e-78
2.517857628814407001e+00 5.244052364000048834e-71 1.859622393060543953e-77 7.312020256439520394e-80 1.841332341104773353e-78 7.206181071014893412e-78 6.906530224128350582e-78
2.519565482741370488e+00 9.564841024626698749e-71 3.392203985510527302e-77 1.334336849182872490e-79 3.360576225432445271e-78 1.315303511920480357e-77 1.260620854563509409e-77
2.521273336668333975e+00 1.742538603712803149e-70 6.180634198363247013e-77 2.432133193059203311e-79 6.126170337779569529e-78 2.397952116744994149e-77 2.298279190508766646e-77
2.522981190595297463e+00 3.170888534337186358e-70 1.124806994998447789e-76 4.427953086076020793e-79 1.115470613107337582e-77 4.366653697777034760e-77 4.185186429708571607e-77
2.524689044522260950e+00 5.763329617388895838e-70 2.044640050831711527e-76 8.052160950369867519e-79 2.028714558164826758e-77 7.942380926614784030e-77 7.612381725368737660e-77
2.526396898449224437e+00 1.046308748965673430e-69 3.712355906034480538e-76 1.462566639784939565e-78 3.685339524271397284e-77 1.442933746810624560e-76 1.382993162636563705e-76
2.528104752376187925e+00 1.897318189525185246e-69 6.732498020949636182e-76 2.653460692293789253e-78 6.686945911237109152e-77 2.618398750513752672e-76 2.509650432488887213e-76
2.529812606303151412e+00 3.436484575850802541e-69 1.219541966433169014e-75 4.808431487775292338e-78 1.211914165214014217e-76 4.745903413161551027e-76 4.548834727238158299e-76
2.531520460230114900e+00 6.217023983494944929e-69 2.206536679766278061e-75 8.703380778109679024e-78 2.193863781521014219e-76 8.592028743398001201e-76 8.235326215320931801e-76
2.533228314157078387e+00 1.123426338312552964e-68 3.987672091008616123e-75 1.573498431597668229e-77 3.966808180762062106e-76 1.553696767733707688e-75 1.489207380778863746e-75
2.534936168084041874e+00 2.027685405214216637e-68 7.198161926691156774e-75 2.841439550955319876e-77 7.164179960024263452e-76 2.806276878587591243e-75 2.689820359719442439e-75
2.536644022011005362e+00 3.655530937317279283e-68 1.297829588056733496e-74 5.125123142477117139e-77 1.292365979338247368e-75 5.062773384091144174e-75 4.852718466281375677e-75
2.538351875937968849e+00 6.582551521821546706e-68 2.337263167986344680e-74 9.233449202763725373e-77 2.328618219432260830e-75 9.123052467447397642e-75 8.744613893283270282e-75
2.540059729864932336e+00 1.183946246342367371e-67 4.204278187106684386e-74 1.661565244569166200e-76 4.190875974999194269e-75 1.642046950017044639e-74 1.573946272072812361e-74
2.541767583791895824e+00 2.126981034265057078e-67 7.553863950648493805e-74 2.986514374696916249e-76 7.533643562295413800e-75 2.952056611651424922e-74 2.829651101842487772e-74
2.543475437718859311e+00 3.816710013995263746e-67 1.355628708403180690e-73 5.361738067977917106e-76 1.352692466134850233e-74 5.300996358261961729e-74 5.081238713209688128e-74
2.545183291645822798e+00 6.840827285853394399e-67 2.429999814655303109e-73 9.614802162280510432e-76 2.425977762856761737e-74 9.507887679590205461e-74 9.113811202940646817e-74
2.546891145572786286e+00 1.224678239665113159e-66 4.350764814535089048e-73 1.722141705820578036e-75 4.345785651389219827e-74 1.703351555749527854e-73 1.632766863714035045e-73
2.548598999499749773e+00 2.189925249864270194e-66 7.780703370292677100e-73 3.080996387671260538e-75 7.775772195226678898e-74 3.048023087322568272e-73 2.921743245202829632e-73
2.550306853426713261e+00 3.911384360077726321e-66 1.389843797689326046e-72 5.505633099629936203e-75 1.389672605351219820e-73 5.447859824073902467e-73 5.222201670837441175e-73
2.552014707353676748e+00 6.977914000634023517e-66 2.479744932028198359e-72 9.826913090983303429e-75 2.480705469439366866e-73 9.725844188686141477e-73 9.323070101432094123e-73
2.553722561280640235e+00 1.243410826097913788e-65 4.419182249410085164e-72 1.751946078893296292e-74 4.423149838509041316e-73 1.734292722755750917e-72 1.662485933578837892e-72
2.555430415207603723e+00 2.213082427598804501e-65 7.866303463231575043e-72 3.119738024963361490e-74 7.877380772638776241e-73 3.088952330011789549e-72 2.961084002007466688e-72
2.557138269134567210e+00 3.934363196711149531e-65 1.398599481903308686e-71 5.548930528236537313e-74 1.401282713376503963e-72 5.495329280856615689e-72 5.267896030600305742e-72
2.558846123061530697e+00 6.986267677464339968e-65 2.483761620203134176e-71 9.858122679164436282e-74 2.489794072641688609e-72 9.764948215905248111e-72 9.360895135379534559e-72
2.560553976988494185e+00 1.239110130467913422e-64 4.405755002169450316e-71 1.749334730223047270e-73 4.418703195382342250e-72 1.733164870882615642e-71 1.661465329269966388e-71
2.562261830915457672e+00 2.195171759907297434e-64 7.805930061732622787e-71 3.100597461159033830e-73 7.832852902952587983e-72 3.072582269117385115e-71 2.945499160793447804e-71
2.563969684842421159e+00 3.884373831232643834e-64 1.381410810318911507e-70 5.489232472451828054e-73 1.386879880157616546e-71 5.440776309627655816e-71 5.215791720692137185e-71
2.565677538769384647e+00 6.865425288207817597e-64 2.441827193931184654e-70 9.706700464474718531e-73 2.452739704892920853e-71 9.623031996056777108e-71 9.225189468776806126e-71
2.567385392696348134e+00 1.212014412151602232e-63 4.311226924458349489e-70 1.714452271750808282e-72 4.332691942516376447e-71 1.700030435655352319e-70 1.629761539432311205e-70
2.569093246623311622e+00 2.137184597843673293e-63 7.602925246822169862e-70 3.024634748032277408e-72 7.644655117546958230e-71 2.999819825036870441e-70 2.875852123076358280e-70
2.570801100550275109e+00 3.764178415124526552e-63 1.339227746526761630e-69 5.329840847437286071e-72 1.347260939392397550e-70 5.287219643509265382e-70 5.068771951014621650e-70
2.572508954477238596e+00 6.622047276428661585e-63 2.356253631984120975e-69 9.381003760178643592e-72 2.371588167846734690e-70 9.307932831248556622e-70 8.923447421132281149e-70
2.574216808404202084e+00 1.163612201155334148e-62 4.140792951304432405e-69 1.649218295814594258e-71 4.169851278971752380e-70 1.636714143359998548e-69 1.569120515033880197e-69
2.575924662331165571e+00 2.042293561893329016e-62 7.268400900042843028e-69 2.896014569515476075e-71 7.323110558343600407e-70 2.874657684108001968e-69 2.755964673406060622e-69
2.577632516258129058e+00 3.580321136576010469e-62 1.274348203563829839e-68 5.079454852777257429e-71 1.284589445860322304e-69 5.043048473219223893e-69 4.834868942837282806e-69
2.579340370185092546e+00 6.269309474698005729e-62 2.231676436180348613e-68 8.898713611010760072e-71 2.250747837634830610e-69 8.836776164688903006e-69 8.472068916453125433e-69
2.581048224112056033e+00 1.096506844394405454e-61 3.903626193728823082e-68 1.557152395389350496e-70 3.938973567449394848e-69 1.546636557949158928e-68 1.482818401207547199e-68
2.582756078039019521e+00 1.915565016427347452e-61 6.820231210944269316e-68 2.721628026615611400e-70 6.885461017218811409e-69 2.703811389092950981e-68 2.592269599131729645e-68
2.584463931965983008e+00 3.342538043057209449e-61 1.190210700652526166e-67 4.751384543455393108e-70 1.202199971126289965e-68 4.721263276310965722e-68 4.526537047025739370e-68
2.586171785892946495e+00 5.825721676024525443e-61 2.074638730396028541e-67 8.285244969439516485e-70 2.096593013117496096e-68 8.234433927183419211e-68 7.894883102044478392e-68
2.587879639819909983e+00 1.014184613189006497e-60 3.612060283330608800e-67 1.443059663528900262e-69 3.652122080098802280e-68 1.434508027428011997e-67 1.375368395468633967e-67
2.589587493746873470e+00 1.763511165133213753e-60 6.281471243994844620e-67 2.510481244809121286e-69 6.354335910074967556e-68 2.496122643447454840e-67 2.393239094675453053e-67
2.591295347673836957e+00 3.062903549381269861e-60 1.091092672857971044e-66 4.362379406422725149e-69 1.104304349030128396e-67 4.338329760943582337e-67 4.159554777832785168e-67
2.593003201600800445e+00 5.313520245844147979e-60 1.893022516286310650e-66 7.571529987840441299e-69 1.916907363789384013e-67 7.531351251198067303e-67 7.221066061633599158e-67
2.594711055527763932e+00 9.207151072434963746e-60 3.280528360789929662e-66 1.312615769406401378e-68 3.323588123833252106e-67 1.305921127730233220e-66 1.252130224314270259e-66
2.596418909454727419e+00 1.593536844958126239e-59 5.678396183227610817e-66 2.272926258898012594e-68 5.755817300641592478e-67 2.261802581278978654e-66 2.168659602874485447e-66
2.598126763381690907e+00 2.754817672564392965e-59 9.817512426006883430e-66 3.931215323446500330e-68 9.956358610379295589e-67 3.912786436368317349e-66 3.751690385245322375e-66
2.599834617308654394e+00 4.756828805681855056e-59 1.695395808008261229e-65 6.791443229583717362e-68 1.720235039216144631e-66 6.761005585341812179e-66 6.482705615334256570e-66
2.601542471235617882e+00 8.204197253651347747e-59 2.924385527173312477e-65 1.171901401832689513e-67 2.968716840829239161e-66 1.166890612950333765e-65 1.118869202131065999e-65
2.603250325162580925e+00 1.413346264982925067e-58 5.038392792997209703e-65 2.019825396439305093e-67 5.117330778865225046e-66 2.011604962913763362e-65 1.928839306966557028e-65
2.604958179089544412e+00 2.431951824453075546e-58 8.670483042575519629e-65 3.477205344807068393e-67 8.810730783558823482e-66 3.463769239827208573e-65 3.321287602090222343e-65
2.606666033016507900e+00 4.179797765752112469e-58 1.490350573339779116e-64 5.979165892643792660e-67 1.515214435207157215e-65 5.957292222101449413e-65 5.712295019118822315e-65
2.608373886943471387e+00 7.175455594971133454e-58 2.558747663851639284e-64 1.026938939799901536e-66 2.602735245192634346e-65 1.023393270186303754e-64 9.813151000961457997e-65
2.610081740870434874e+00 1.230375295569215945e-57 4.387936695511344164e-64 1.761742349496353251e-66 4.465597880580245614e-65 1.756021823906202941e-64 1.683836974618744354e-64
2.611789594797398362e+00 2.107267325300653263e-57 7.516006057457010622e-64 3.018797068493469578e-66 7.652845723809505120e-65 3.009615123724412493e-64 2.885926785709788353e-64
2.613497448724361849e+00 3.604919517013579585e-57 1.285901677785996998e-63 5.166770811312272029e-66 1.309966014931407894e-64 5.152116931719213716e-64 4.940424688684652442e-64
2.615205302651325336e+00 6.159783133343102601e-57 2.197466574025363679e-63 8.832796550624061818e-66 2.239705021526386998e-64 8.809558835688008833e-64 8.447670466126660300e-64
2.616913156578288824e+00 1.051306090437665075e-56 3.750858365717409357e-63 1.508241923933453316e-65 3.824858234502378160e-64 1.504583545852523016e-63 1.442790756790714179e-63
2.618621010505252311e+00 1.792201544593368836e-56 6.394887747073000123e-63 2.572394312084392018e-65 6.524294946546749746e-64 2.566682525587540727e-63 2.461293725343615226e-63
2.620328864432215799e+00 3.051676004538233661e-56 1.089002954351047135e-62 4.382256794706120872e-65 1.111592358959903550e-63 4.373425144468312479e-63 4.193892009779630254e-63
2.622036718359179286e+00 5.190197771203382087e-56 1.852332993601449805e-62 7.456789017358238290e-65 1.891695551453910822e-63 7.443289980233165933e-63 7.137806128451303404e-63
2.623744572286142773e+00 8.817049910154344019e-56 3.147044895365339929e-62 1.267358951991028796e-64 3.215515852810778584e-63 1.265324384252686780e-62 1.213405494991770331e-62
2.625452426213106261e+00 1.496086140310253040e-55 5.340484833661052246e-62 2.151499091460751754e-64 5.459385851262379379e-63 2.148485926519356119e-62 2.060349382252234204e-62
2.627160280140069748e+00 2.535617895036591557e-55 9.052161729579992446e-62 3.648181573090443846e-64 9.258287154538709603e-63 3.643819417547620969e-62 3.494374849268874969e-62
2.628868134067033235e+00 4.292446830827314351e-55 1.532561085936481842e-61 6.178818972386921349e-64 1.568235299368947953e-62 6.172695803726157116e-62 5.919592541885841782e-62
2.630575987993996723e+00 7.258049876623954473e-55 2.591654795816238396e-61 1.045269418695954001e-63 2.653294915886880193e-62 1.044447466271367304e-61 1.001631195285394631e-61
2.632283841920960210e+00 1.225826144214293071e-54 4.377542625569260080e-61 1.766219861217611311e-63 4.483875500398173363e-62 1.765192292458069057e-61 1.692846474742343021e-61
2.633991695847923697e+00 2.067910404508837758e-54 7.385458861484513001e-61 2.980952321035586779e-63 7.568595349641609341e-62 2.979827612639877738e-61 2.857728780423684370e-61
2.635699549774887185e+00 3.484403682928793139e-54 1.244567490717680049e-60 5.025265836067424743e-63 1.276058979278842771e-61 5.024397070923789300e-61 4.818569721219549000e-61
2.637407403701850672e+00 5.864339664127101408e-54 2.094851736131867005e-60 8.461683886745665312e-63 2.148918422391899810e-61 8.461950156000576716e-61 8.115382407427762726e-61
2.639115257628814160e+00 9.858337367057923382e-54 3.521940367604367302e-60 1.423142201219152867e-62 3.614621518571691140e-61 1.423477697983597415e-60 1.365191369497677049e-60
2.640823111555777647e+00 1.655320686000803341e-53 5.914316670014532455e-60 2.390746570313993728e-62 6.072946420970679788e-61 2.391798377908496363e-60 2.293885741261373142e-60
2.642530965482741134e+00 2.776224066841574909e-53 9.920213484434791932e-60 4.011552949321247813e-62 1.019130474428831914e-60 4.014136733425399437e-60 3.849849323223514844e-60
2.644238819409704622e+00 4.650726426589316573e-53 1.662001189856591623e-59 6.723342864502476943e-62 1.708259503224410727e-60 6.729045291202809379e-60 6.453709091817509916e-60
2.645946673336668109e+00 7.781816364339405901e-53 2.781221064506804446e-59 1.125516151401860874e-61 2.860036797507649874e-60 1.126700367180325477e-59 1.080609398546848837e-59
2.647654527263631596e+00 1.300574002705980642e-52 4.648721800499217358e-59 1.881966747931193222e-61 4.782809840865465594e-60 1.884330661448880976e-59 1.807264833347618434e-59
2.649362381190595084e+00 2.171116184448252918e-52 7.761139163865249280e-59 3.143155743923142083e-61 7.988924651481890409e-60 3.147744607258129381e-59 3.019037847722190943e-59
2.651070235117558571e+00 3.620136668132277628e-52 1.294229370635973775e-58 5.243407328270464158e-61 1.332868343526591345e-59 5.252131082515186197e-59 5.037429939916713647e-59
2.652778089044522059e+00 6.029215032972890721e-52 2.155712788226381373e-58 8.736853078055848768e-61 2.221160280008914683e-59 8.753169111678582841e-59 8.395434593078501246e-59
2.654485942971485546e+00 1.002975871405649466e-51 3.586446946939793057e-58 1.454086384281833481e-60 3.697143100856973438e-59 1.457098046529401625e-58 1.397561884577023041e-58
2.656193796898449033e+00 1.666533707618915361e-51 5.959801419270949541e-58 2.417236381195409114e-60 6.146761170477815859e-59 2.422735076310366276e-58 2.323767185775813793e-58
2.657901650825412521e+00 2.765869108499349616e-51 9.892203295982533024e-58 4.013671038514724192e-60 1.020751751780408352e-58 4.023618279002673252e-58 3.859294169689775224e-58
2.659609504752376008e+00 4.585039166417044702e-51 1.640016214163132615e-57 6.656687436695060363e-60 1.693119629054540208e-58 6.674539570059872478e-58 6.402017452609061775e-58
2.661317358679339495e+00 7.591863312375452900e-51 2.715795817552660626e-57 1.102727723001294192e-59 2.805103378575065998e-58 1.105909391389614047e-57 1.060765840459753846e-57
2.663025212606302983e+00 1.255589325115111048e-50 4.492002123217756293e-57 1.824618851731088019e-59 4.641985861946189756e-58 1.830254462678116156e-57 1.755560899994244723e-57
2.664733066533266470e+00 2.074152828598774099e-50 7.421243038949440568e-57 3.015572390653315209e-59 7.672775140456781531e-58 3.025499581905345678e-57 2.902057247023860190e-57
2.666440920460229957e+00 3.422376579263644947e-50 1.224636558067993198e-56 4.978071096999530843e-59 1.266761464787895319e-57 4.995470683345966101e-57 4.791701466259428703e-57
2.668148774387193445e+00 5.640384893481170623e-50 2.018513454678042671e-56 8.208166673438802404e-59 2.088963882405956925e-57 8.238524292375917711e-57 7.902549632845576725e-57
2.669856628314156932e+00 9.285035950807678150e-50 3.323149964806907669e-56 1.351839003970595473e-58 3.440810332709506744e-57 1.357113383705452510e-56 1.301782454289767174e-56
2.671564482241120420e+00 1.526695205022806016e-49 5.464646767244296471e-56 2.223809151164769010e-58 5.660883938958236088e-57 2.232937335813854554e-56 2.141920254266887040e-56
2.673272336168083907e+00 2.507350203391519438e-49 8.975695508473376770e-56 3.653959983444406685e-58 9.302538642663572208e-57 3.669700597254398789e-56 3.520155787486366108e-56
2.674980190095047394e+00 4.113121645177312915e-49 1.472543014080907092e-55 5.996858391025773525e-58 1.526906447827945989e-56 6.023909315017453365e-56 5.778487432814715158e-56
2.676688044022010882e+00 6.739412108628035456e-49 2.413024491438295640e-55 9.830543578776018741e-58 2.503324153689734692e-56 9.876883105903904858e-56 9.474584321649268018e-56
2.678395897948974369e+00 1.102976796174169719e-48 3.949565597521039563e-55 1.609626093746114277e-57 4.099354389952671751e-56 1.617540259019233195e-55 1.551671776490348575e-55
