2.509318359179589564e+00 9.439290998080570496e-67 7.492142760810234776e-67 1.259126258872436846e-72 1.047245665163370747e-67
2.511026213106553051e+00 1.731376393654925665e-66 1.374263003569533434e-66 2.315541336037251015e-72 1.920768730026749746e-67
2.512734067033516538e+00 3.172033453842595984e-66 2.517838273519656855e-66 4.253338567755881349e-72 3.518809024854861221e-67
2.514441920960480026e+00 5.804678587253181844e-66 4.607655204640135412e-66 7.803717292468602642e-72 6.438881514478497872e-67
2.516149774887443513e+00 1.060993560235895788e-65 8.422214192784580436e-66 1.430102802600319633e-71 1.176845055112184577e-66
2.517857628814407001e+00 1.937052858780952094e-65 1.537682811084665913e-65 2.617743820783196122e-71 2.148435195889846381e-66
2.519565482741370488e+00 3.532355058101335953e-65 2.804151067194539970e-65 4.786093543866916360e-71 3.917593308973448986e-66
2.521273336668333975e+00 6.434004863876447139e-65 5.107756956092419479e-65 8.740361092247875538e-71 7.135272446816425812e-66
2.522981190595297463e+00 1.170557025437246840e-64 9.292941706501765528e-65 1.594306142655301952e-70 1.298063365260726292e-65
2.524689044522260950e+00 2.127149062448087782e-64 1.688769491136624636e-64 2.904746347555053044e-70 2.358714345683795742e-65
2.526396898449224437e+00 3.860978936972759312e-64 3.065361580735471452e-64 5.286142406449509738e-70 4.281036467767246810e-65
2.528104752376187925e+00 6.999888143735281614e-64 5.557599159834503913e-64 9.608678254354698847e-70 7.760981193808611585e-65
2.529812606303151412e+00 1.267590363882019198e-63 1.006437722882262524e-63 1.744546665702352793e-69 1.405330463597107030e-64
2.531520460230114900e+00 2.292772268331230800e-63 1.820458444412466052e-63 3.163702784853430036e-69 2.541759276101072167e-64
2.533228314157078387e+00 4.142257325235596955e-63 3.289037394469081855e-63 5.730637102734170209e-69 4.591816262111981320e-64
2.534936168084041874e+00 7.474934535190752324e-63 5.935414206775544115e-63 1.036822185188238805e-68 8.285690666696296353e-64
2.536644022011005362e+00 1.347323478551359783e-62 1.069861188613043876e-62 1.873698882855898066e-68 1.493368751667452564e-63
2.538351875937968849e+00 2.425663364101173605e-62 1.926185083501146044e-62 3.382123449892390008e-68 2.688434964487394990e-63
2.540059729864932336e+00 4.361976762466565140e-62 3.463879537814039150e-62 6.097801087836014119e-68 4.834217017537108662e-63
2.541767583791895824e+00 7.834843667090351131e-62 6.221881406112436371e-62 1.098123511563797831e-67 8.682541829275550348e-63
2.543475437718859311e+00 1.405631537399569079e-61 1.116284416919567702e-61 1.975255431403092765e-67 1.557620880115974623e-62
2.545183291645822798e+00 2.518876189336626322e-61 2.000424575085882513e-61 3.548864973400605998e-67 2.791070279066732445e-62
2.546891145572786286e+00 4.508544095807359934e-61 3.580664966643128556e-61 6.368685780916693196e-67 4.995441998821819428e-62
2.548598999499749773e+00 8.060463123116070894e-61 6.401759889244333946e-61 1.141574614751679390e-66 8.930406080697343714e-62
2.550306853426713261e+00 1.439387886495702198e-60 1.143218553282535031e-60 2.043868340470871205e-66 1.594639924219335227e-61
2.552014707353676748e+00 2.567378304512906029e-60 2.039169548730804994e-60 3.655069691199979012e-66 2.844121850639702537e-61
2.553722561280640235e+00 4.573999015842600194e-60 3.633051895322823534e-60 6.528787575081820301e-66 5.066731681202963997e-61
2.555430415207603723e+00 8.139475950888266077e-60 6.465231171000726172e-60 1.164832673705788247e-65 9.015747816571284324e-61
2.557138269134567210e+00 1.446741703396622710e-59 1.149187009969811963e-59 2.075815155126805770e-65 1.602395616342390789e-60
2.558846123061530697e+00 2.568500984003738288e-59 2.040288364323208379e-59 3.694944672182816890e-65 2.844669953141983003e-60
2.560553976988494185e+00 4.554730164895822253e-59 3.618150210380455065e-59 6.569333759608494405e-65 5.044152040023416839e-60
2.562261830915457672e+00 8.067514450521882110e-59 6.408786882522703890e-59 1.166618446767108746e-64 8.933848804438208825e-60
2.563969684842421159e+00 1.427286091628459593e-58 1.133859555556075100e-58 2.069333436494297167e-64 1.580458788358456956e-59
2.565677538769384647e+00 2.522182451568502849e-58 2.003719376035617003e-58 3.666285097930707920e-64 2.792684677566777617e-59
2.567385392696348134e+00 4.451805183892615115e-58 3.536785579915518669e-58 6.488078761352835341e-64 4.928954154353736845e-59
2.569093246623311622e+00 7.848560102009716901e-58 6.235549994178438184e-58 1.146832820337642638e-63 8.689240269634257681e-59
2.570801100550275109e+00 1.382095373526038878e-57 1.098082580240702557e-57 2.024781816857462367e-63 1.530040708952052500e-58
2.572508954477238596e+00 2.430973510901014132e-57 1.931476558541338422e-57 3.570676199699605205e-63 2.691028634960218170e-58
2.574216808404202084e+00 4.270872727030515979e-57 3.393423675784498565e-57 6.289510146967207802e-63 4.727459386621478233e-58
2.575924662331165571e+00 7.494578678181840304e-57 5.954988605243844799e-57 1.106565920625411514e-62 8.295287633235509113e-58
2.577632516258129058e+00 1.313626825597740057e-56 1.043801677457753939e-56 1.944607131258371278e-62 1.453882298839071338e-57
2.579340370185092546e+00 2.299804857183100222e-56 1.827465781010561576e-56 3.413348018086818821e-62 2.545195848645968000e-57
2.581048224112056033e+00 4.021648957003885806e-56 3.195764185419023249e-56 5.984438090921097559e-62 4.450484800779012061e-57
2.582756078039019521e+00 7.024437073040562077e-56 5.582058797716081727e-56 1.047997622937866086e-61 7.772980854733091663e-57
2.584463931965983008e+00 1.225499362519453252e-55 9.738863950341454179e-56 1.833121817063614982e-61 1.356007322695221090e-56
2.586171785892946495e+00 2.135545604669449334e-55 1.697135050148787587e-55 3.202701501193486410e-61 2.362819974874590706e-56
2.587879639819909983e+00 3.717053475170058376e-55 2.954055970863642969e-55 5.589020566691274591e-61 4.112381489367544429e-56
2.589587493746873470e+00 6.462238276222301554e-55 5.135884524917496248e-55 9.742020929703693464e-61 7.149082714482320833e-56
2.591295347673836957e+00 1.122176903874012002e-54 8.918791193953200182e-55 1.696119759919381846e-60 1.241370479511533247e-55
2.593003201600800445e+00 1.946408023802209769e-54 1.547002296377137533e-54 2.949565691216286702e-60 2.153013095422108376e-55
2.594711055527763932e+00 3.372101583315470429e-54 2.680218111273479800e-54 5.123346570480414807e-60 3.729804742662776271e-55
2.596418909454727419e+00 5.835278866325466062e-54 4.638136599168101789e-54 8.888807441714592610e-60 6.453862238969056604e-55
2.598126763381690907e+00 1.008594944726134414e-53 8.016986491972161041e-54 1.540378193157113624e-59 1.115443185680794217e-54
2.599834617308654394e+00 1.741270186839567234e-53 1.384117593779363440e-53 2.666277356802505499e-59 1.925614684923882127e-54
2.601542471235617882e+00 3.002684820763554227e-53 2.386871549035273251e-53 4.609750128726966631e-59 3.320362464537948650e-54
2.603250325162580925e+00 5.171869295494678126e-53 4.111301522852684261e-53 7.960558579356391282e-59 5.718679731981189633e-54
2.604958179089544412e+00 8.897736538019481787e-53 7.073328596960983381e-53 1.373105148565827870e-58 9.837850725530176340e-54
2.606666033016507900e+00 1.528993903310557787e-52 1.215521272400091804e-52 2.365691683035373154e-58 1.690436483036953925e-53
2.608373886943471387e+00 2.624376719720694262e-52 2.086390127771002635e-52 4.071051382196581786e-58 2.901293479215564327e-53
2.610081740870434874e+00 4.499257111604868919e-52 3.577030978741957939e-52 6.997600050717748639e-58 4.973689209393226782e-53
2.611789594797398362e+00 7.704592266516151777e-52 6.125536211016639934e-52 1.201394779581445783e-57 8.516473601840858203e-53
2.613497448724361849e+00 1.317809771813980622e-51 1.047755020944922049e-51 2.060233544692268563e-57 1.456582690426247559e-52
2.615205302651325336e+00 2.251386213641189012e-51 1.790068374656660609e-51 3.528915475543438712e-57 2.488311033297709577e-52
2.616913156578288824e+00 3.841859672341805937e-51 3.054736261198654810e-51 6.037541736038040089e-57 4.245886372949787429e-52
2.618621010505252311e+00 6.548279542921031421e-51 5.206813866043805799e-51 1.031746779378004204e-56 7.236461444967634473e-52
2.620328864432215799e+00 1.114826139039342738e-50 8.864711751612595489e-51 1.761084452431129409e-56 1.231908130275430326e-51
2.622036718359179286e+00 1.895751004753588701e-50 1.507479512481861335e-50 3.002488329520077882e-56 2.094713228052463670e-51
2.623744572286142773e+00 3.219954001811236461e-50 2.560545243359084038e-50 5.113008984224699331e-56 3.557664703825982614e-51
2.625452426213106261e+00 5.462761784523304595e-50 4.344179139787146173e-50 8.696927812825424983e-56 6.035310830200001969e-51
2.627160280140069748e+00 9.256974781369874318e-50 7.361685080890749333e-50 1.477574050298997465e-55 1.022653377709315144e-50
2.628868134067033235e+00 1.566823666284810551e-49 1.246065819380032872e-49 2.507417915195534585e-55 1.730818232730455049e-50
2.630575987993996723e+00 2.648898944198006423e-49 2.106681932614928051e-49 4.250091420513025998e-55 2.925961829077245990e-50
2.632283841920960210e+00 4.473061651254772594e-49 3.557551525584592595e-49 7.195548359814239403e-55 4.940603962320252955e-50
2.633991695847923697e+00 7.544641448123691268e-49 6.000641328828517032e-49 1.216812315385357288e-54 8.332697595481117565e-50
2.635699549774887185e+00 1.271061472229312626e-48 1.010970263634492471e-48 2.055310171309649027e-54 1.403735855657697215e-49
2.637407403701850672e+00 2.138891398500556179e-48 1.701270369778104892e-48 3.467569863801255503e-54 2.361997100619942106e-49
2.639115257628814160e+00 3.595051728488069245e-48 2.859581901156106622e-48 5.843420511475362086e-54 3.969789903678166779e-49
2.640823111555777647e+00 6.035535172901162397e-48 4.800936780300067621e-48 9.835651508315888214e-54 6.664228543613150277e-49
2.642530965482741134e+00 1.012093555138912104e-47 8.050886083415612653e-48 1.653610398589269322e-53 1.117445728732119324e-48
2.644238819409704622e+00 1.695195408146079411e-47 1.348514511028996555e-47 2.776881361755221908e-53 1.871531737376147052e-48
2.645946673336668109e+00 2.836044951358933019e-47 2.256118027734070418e-47 4.657743025074084378e-53 3.130849220325560188e-48
2.647654527263631596e+00 4.739152553674144802e-47 3.770181496581551991e-47 7.803470435717621845e-53 5.231440743682158410e-48
2.649362381190595084e+00 7.910109666552643756e-47 6.292988682657862984e-47 1.305852485299762431e-52 8.731214754743903797e-48
2.651070235117558571e+00 1.318738114442408360e-46 1.049170077736950753e-46 2.182702343834967801e-52 1.455533594214911320e-47
2.652778089044522059e+00 2.195982381134292532e-46 1.747145583405516416e-46 3.644088979114263290e-52 2.423617061608401706e-47
2.654485942971485546e+00 3.652526574839607591e-46 2.906073188912716291e-46 6.076835675349046740e-52 4.030880973477519380e-47
2.656193796898449033e+00 6.068092029722360238e-46 4.828122228795999893e-46 1.012185411063283265e-51 6.696226785977626616e-47
2.657901650825412521e+00 1.006943668228349806e-45 8.012060519053567344e-46 1.683979164487840703e-51 1.111103564916031297e-46
2.659609504752376008e+00 1.668985007077126997e-45 1.328019473823831269e-45 2.798384667557270280e-51 1.841505994430212367e-46
2.661317358679339495e+00 2.763083056237019962e-45 2.198664298403212319e-45 4.644855083552810946e-51 3.048498197366831236e-46
2.663025212606302983e+00 4.569089756196493525e-45 3.635864293140977814e-45 7.700713769401518307e-51 5.040724468046032913e-46
2.664733066533266470e+00 7.546745176845789076e-45 6.005520672057573457e-45 1.275216280608822203e-50 8.325190642904051553e-46
2.666440920460229957e+00 1.245041792750423104e-44 9.908044058448898693e-45 2.109263172824491086e-50 1.373376553565366847e-45
2.668148774387193445e+00 2.051645974083872299e-44 1.632749106291468359e-44 3.484750942025290893e-50 2.262972540880517991e-45
2.669856628314156932e+00 3.376876397216558930e-44 2.687480019357446745e-44 5.750515387358178454e-50 3.724458630953092572e-45
2.671564482241120420e+00 5.551651010313114209e-44 4.418402726862788657e-44 9.478417755741286560e-50 6.122675484729671749e-45
2.673272336168083907e+00 9.116400626464518062e-44 7.255705020596218430e-44 1.560482747630753606e-49 1.005341349724627073e-44
2.674980190095047394e+00 1.495267520531622993e-43 1.190113016322556255e-43 2.566115176818038235e-49 1.648845896602806764e-44
2.676688044022010882e+00 2.449676022652587278e-43 1.949804461960317522e-43 4.214900879730747151e-49 2.701100911645662134e-44
2.678395897948974369e+00 4.008599405756179244e-43 3.190716246103857978e-43 6.915007134653515838e-49 4.419730330022503359e-44
2.680103751875937856e+00 6.551955214075799100e-43 5.215303385245080388e-43 1.133161847704086649e-48 7.223454729963593462e-44
2.681811605802901344e+00 1.069654295528111312e-42 8.514619440984309688e-43 1.854749654464983475e-48 1.179202419668259544e-43
2.683519459729864831e+00 1.744255965731357351e-42 1.388497745063955958e-42 3.032303703026506252e-48 1.922764041662740254e-43
2.685227313656828318e+00 2.841000130260093339e-42 2.261618711381129710e-42 4.951697834691904616e-48 3.131539155487349537e-43
2.686935167583791806e+00 4.621963913968337087e-42 3.679492080610906204e-42 8.076619329795155998e-48 5.094293080296069132e-43
2.688643021510755293e+00 7.510625516180112953e-42 5.979303961165549944e-42 1.315828025477729314e-47 8.277596150564353215e-43
2.690350875437718781e+00 1.219045536280571903e-41 9.705271002118174590e-42 2.141226886840106749e-47 1.343441529313261959e-42
2.692058729364682268e+00 1.976323396734037506e-41 1.573471855568955105e-41 3.480328844192909122e-47 2.177847840040039774e-42
2.693766583291645755e+00 3.200297556330452703e-41 2.548030192233605425e-41 5.650305233296248246e-47 3.526391514741216511e-42
2.695474437218609243e+00 5.176270614537432812e-41 4.121396895061401821e-41 9.162575628380029668e-47 5.703320179448027983e-42
2.697182291145572730e+00 8.362533156179404011e-41 6.658533508681021812e-41 1.484079850951754553e-46 9.213384814966058109e-42
2.698890145072536217e+00 1.349438199047698736e-40 1.074501487365780243e-40 2.400993573019653325e-46 1.486636876538387045e-41
2.700597998999499705e+00 2.175015795432559990e-40 1.731927605763292748e-40 3.879884144009633788e-46 2.395989036151179909e-41
2.702305852926463192e+00 3.501596506116660362e-40 2.788346437427035684e-40 6.262396300699058100e-46 3.857083020189115000e-41
2.704013706853426680e+00 5.630721610455441941e-40 4.483921624726870966e-40 1.009616329789673390e-45 6.201937473672146383e-41
2.705721560780390167e+00 9.043911065199664903e-40 7.202173503651227238e-40 1.625796607837049559e-45 9.960703614298689635e-41
2.707429414707353654e+00 1.450917713280196736e-39 1.155482659958944930e-39 2.614990325754232336e-45 1.597890042195452819e-40
2.709137268634317142e+00 2.325003206330596648e-39 1.851644343927210903e-39 4.201148040799582632e-45 2.560342129995361700e-40
2.710845122561280629e+00 3.721333599993013812e-39 2.963780263697922208e-39 6.741552315663414282e-45 4.097730151426021356e-40
2.712552976488244116e+00 5.949328202166051978e-39 4.738367270747379515e-39 1.080552458936108069e-44 6.550628189821205963e-40
2.714260830415207604e+00 9.500173317946119290e-39 7.566686284339773447e-39 1.729919225083754718e-44 1.045964119828107834e-39
2.715968684342171091e+00 1.515267842983105098e-38 1.206915954770294550e-38 2.766303431586980532e-44 1.668187520359481772e-39
2.717676538269134578e+00 2.414023890280134068e-38 1.922837666411710854e-38 4.418428442637456407e-44 2.657462798998375272e-39
2.719384392196098066e+00 3.841386454093345726e-38 3.059866696676725023e-38 7.049038057093028592e-44 4.228474980872471985e-39
2.721092246123061553e+00 6.105605195454035767e-38 4.863586980021872966e-38 1.123274506982558505e-43 6.720391654110695645e-39
2.722800100050025041e+00 9.693122866823957548e-38 7.721562000461875598e-38 1.787870121631982362e-43 1.066840883243370461e-38
2.724507953976988084e+00 1.537067713223645840e-37 1.224469396722340081e-37 2.842366306807948625e-43 1.691605021771901052e-38
2.726215807903951571e+00 2.434538048563080731e-37 1.939478657838284449e-37 4.513548784011940585e-43 2.679122250424291018e-38
2.727923661830915059e+00 3.851540044104809276e-37 3.068431080649589907e-37 7.158965158555975019e-43 4.238189272222247857e-38
2.729631515757878546e+00 6.086204693610855067e-37 4.848886748614026054e-37 1.134165334969311451e-42 6.696724252512611869e-38
2.731339369684842033e+00 9.606229955917287609e-37 7.653533877338169120e-37 1.794719167448809338e-42 1.056911780154949218e-37
2.733047223611805521e+00 1.514445644882750438e-36 1.206636000259848025e-36 2.836681936994435803e-42 1.666131651004853826e-37
2.734755077538769008e+00 2.384782035983174245e-36 1.900136718773375303e-36 4.478357861615816103e-42 2.623458182527871885e-37
2.736462931465732495e+00 3.750921562901041240e-36 2.988737177804171505e-36 7.061890096749337287e-42 4.126038097575499047e-37
2.738170785392695983e+00 5.892798140391354051e-36 4.695533094506885115e-36 1.112287665661671127e-41 6.481664964500618673e-37
2.739878639319659470e+00 9.246969781627583916e-36 7.368454246721590368e-36 1.749876078832440682e-41 1.017030979637479160e-36
2.741586493246622958e+00 1.449344428409531273e-35 1.154947339975057005e-35 2.749738993803254652e-41 1.593954957924776609e-36
2.743294347173586445e+00 2.269018653940192234e-35 1.808182584945464422e-35 4.315882918164857925e-41 2.495239105978306314e-36
2.745002201100549932e+00 3.548124270603277329e-35 2.827591644887835865e-35 6.766153400664349792e-41 3.901598295982554949e-36
2.746710055027513420e+00 5.541838613225065143e-35 4.416572934476624625e-35 1.059517238226197923e-40 6.093505397557783107e-36
2.748417908954476907e+00 8.645760949742604297e-35 6.890463460607532856e-35 1.657174398381754770e-40 9.505743931521854305e-36
2.750125762881440394e+00 1.347245899590154864e-34 1.073756418162606670e-34 2.588942491757689987e-40 1.481150830272482441e-35
2.751833616808403882e+00 2.096934266260572674e-34 1.671311585877840087e-34 4.039899774156375063e-40 2.305190002265031329e-35
2.753541470735367369e+00 3.259995966998525809e-34 2.598384328232896323e-34 6.296696721730557509e-40 3.583508467454487615e-35
2.755249324662330856e+00 5.062250244360343211e-34 4.035001187477171524e-34 9.802773284878892915e-40 5.564221503826869767e-35
2.756957178589294344e+00 7.851713770550077051e-34 6.258615348354364975e-34 1.524330491580260789e-39 8.629679255581473915e-35
2.758665032516257831e+00 1.216408963071301866e-33 9.696325164581779533e-34 2.367572629547753358e-39 1.336839188408786280e-34
2.760372886443221319e+00 1.882300978024093457e-33 1.500480647660770855e-33 3.673004652568746918e-39 2.068511561235687390e-34
2.762080740370184806e+00 2.909328954735581359e-33 2.319252023510204414e-33 5.691590418004098251e-39 3.196914407497488279e-34
2.763788594297148293e+00 4.491494752285602318e-33 3.580632992765044774e-33 8.809267401035415416e-39 4.935127053415384444e-34
2.765496448224111781e+00 6.926012499157504709e-33 5.521613376293838541e-33 1.361883436268345620e-38 7.609566923157045940e-34
2.767204302151075268e+00 1.066767935452952884e-32 8.504846902041587889e-33 2.102974822926287362e-38 1.171968175244642104e-33
2.768912156078038755e+00 1.641160080597019092e-32 1.308462644439319155e-32 3.243561959679117264e-38 1.802876476554788089e-33
2.770620010005002243e+00 2.521890618179630431e-32 2.010714823543095215e-32 4.996942043014833413e-38 2.770195393226447519e-33
2.772327863931965730e+00 3.870756558320627703e-32 3.086270267681920196e-32 7.689186843895505746e-38 4.251567818948906043e-33
2.774035717858929218e+00 5.934167251510022318e-32 4.731640661693621009e-32 1.181817735759552181e-37 6.517515886747573293e-33
2.775743571785892705e+00 9.086947515902134395e-32 7.245758943012233124e-32 1.814322885052780635e-37 9.979513401682592774e-33
2.777451425712856192e+00 1.389858446505554331e-31 1.108282140162871050e-31 2.782099380341825846e-37 1.526268404589643392e-32
2.779159279639819680e+00 2.123329710792514482e-31 1.693211134509527898e-31 4.261129030740848648e-37 2.331560795294500056e-32
2.780867133566783167e+00 3.240101524528965266e-31 2.583843619641106462e-31 6.518845902288533619e-37 3.557597877270692979e-32
2.782574987493746654e+00 4.938489300131456917e-31 3.938362297617497546e-31 9.961178625772107325e-37 5.422021738573677960e-32
2.784282841420710142e+00 7.518374135397868445e-31 5.995969784325591598e-31 1.520354009237165260e-36 8.253913945114848331e-32
2.785990695347673629e+00 1.143268055578014289e-30 9.117956957286837000e-31 2.317782616721330814e-36 1.255026525213945265e-31
2.787698549274637116e+00 1.736466958377276880e-30 1.384936854628517867e-30 3.529349443523766288e-36 1.906075767164839136e-31
2.789406403201600604e+00 2.634385332692209142e-30 2.101148467389769286e-30 5.367976426755274564e-36 2.891490056932226168e-31
2.791114257128564091e+00 3.991961987800500146e-30 3.184035078178755237e-30 8.154935300283772868e-36 4.381244957495818869e-31
2.792822111055527579e+00 6.042098727908207891e-30 4.819403425926199032e-30 1.237440765824467472e-35 6.630826397686345907e-31
