3.808732930288345475e-01 1.987797473626702269e-02 2.829355146636214000e-02 4.446444070675311527e-02 3.479368447176552775e-02 7.392692210799779728e-03 5.423167799404736422e-03 4.801363871762060441e-03 9.274919979895192290e-03 5.665994257602349976e-04 8.302637820872642294e-04 1.106749585152609931e-03 2.943847887822458737e-02 1.845275286839660051e-03 2.332363040579186336e-03 3.543979775862346644e-03 1.364936588862735237e-02 7.189126719195352254e-03 2.311609196964171595e-03 3.009206973924013540e-04 1.523825262544319646e-04 5.061359790246640643e-05 9.373231092646586247e-04 4.757980841652029516e-04 1.585409510169591223e-04 5.953755953873783591e-02 6.891841719884062196e-03 1.102399948160356566e-02 1.372203945350636972e-02 8.141704398396674633e-03 7.874882731102610459e-03 0.000000000000000000e+00 0.000000000000000000e+00
3.761735129387263066e-01 1.931040050697651125e-02 2.870827694439364447e-02 4.470037286321489750e-02 3.523389614904746947e-02 7.116099584040047957e-03 5.720833936370166121e-03 4.877598369313920941e-03 9.168993732847838252e-03 5.529014754246715929e-04 8.443896462147833671e-04 1.110576501552508564e-03 2.904089780378351499e-02 1.804090106050813477e-03 2.371691361236958305e-03 3.549449233250082537e-03 1.410684067918069502e-02 7.247290791078898550e-03 2.298725484830408186e-03 3.038033394047719789e-04 1.525254778728034832e-04 4.934288920957229693e-05 9.539520334283175043e-04 4.787863933118768618e-04 1.547932028085064729e-04 6.216144417614227757e-02 7.292209413278037677e-03 1.180137455222896384e-02 1.390376029039635045e-02 8.353178227988804216e-03 8.149490664626196645e-03 0.000000000000000000e+00 0.000000000000000000e+00
3.696468174132858109e-01 1.975751223807717047e-02 2.919435901725734792e-02 4.495216166660186835e-02 3.553953919548916152e-02 6.977585437287180115e-03 6.018609388202948371e-03 4.975241688574770157e-03 9.005375772408230617e-03 5.624249762705227102e-04 8.604865488941503340e-04 1.115911679581486817e-03 2.851683295398215606e-02 1.845924242575558687e-03 2.423447909723448063e-03 3.558877325808592999e-03 1.447180764401596528e-02 7.784004960052489513e-03 2.296808243295436758e-03 3.063622341199841062e-04 1.633400772015675584e-04 4.860459331648969976e-05 9.592560124558603641e-04 5.287244427811456805e-04 1.524833978477546561e-04 6.484783413462474888e-02 7.877965617709732984e-03 1.296512340120062855e-02 1.410869850348076340e-02 8.595691079179793720e-03 8.590278459085526341e-03 0.000000000000000000e+00 0.000000000000000000e+00
3.622415320063661626e-01 2.051652234341337991e-02 2.993750942151310671e-02 4.502745842101192608e-02 3.571746360523121028e-02 7.089404888547337809e-03 6.197745548623281517e-03 5.075520658069475680e-03 8.808333512762316769e-03 5.851151719641763897e-04 8.788044509467926677e-04 1.117563618835364266e-03 2.793112591535286404e-02 1.918623904771060967e-03 2.491615974938040864e-03 3.559930612986344622e-03 1.501845823211868901e-02 8.417158616719339764e-03 2.355212075227244330e-03 3.147459205228916998e-04 1.765144999070439671e-04 4.946356578903389370e-05 9.949774046279268383e-04 5.735314373167841933e-04 1.575653759074683745e-04 6.759354314400627117e-02 8.833761717996393981e-03 1.416580470634834846e-02 1.436642348142049691e-02 8.998941968160152627e-03 8.986438682212312054e-03 0.000000000000000000e+00 0.000000000000000000e+00
3.546394133434962459e-01 2.128334267074816211e-02 3.094155906388195570e-02 4.472224215793742241e-02 3.583955043826515113e-02 6.991730917321304674e-03 6.613877695195962206e-03 5.102701163110338889e-03 8.592030437285848657e-03 6.036939994793395509e-04 9.050108730424412211e-04 1.108195525104767798e-03 2.734243534571091302e-02 1.982980871972062336e-03 2.586025003285803963e-03 3.538867246416368007e-03 1.541444198453303591e-02 9.508267737048665957e-03 2.470386908623630525e-03 3.264340681504247690e-04 1.961763381799166062e-04 5.175226522967104573e-05 1.024242914826997003e-03 6.510632358718204584e-04 1.674472264505620894e-04 7.029948858914578103e-02 1.004578275664606141e-02 1.556112159106098902e-02 1.462555403099930103e-02 9.360472653111826663e-03 9.503690257052558460e-03 0.000000000000000000e+00 0.000000000000000000e+00
3.470582587526109264e-01 2.197702993687267528e-02 3.206252491170482471e-02 4.430756750429506313e-02 3.598400050685021667e-02 6.850438594848053120e-03 7.074496394855084823e-03 5.139186253973936948e-03 8.370939688837304021e-03 6.045117949060577114e-04 9.272439180617976029e-04 1.094042318373971215e-03 2.676295743241173877e-02 2.049560206286021435e-03 2.687916133884485359e-03 3.517586744577275333e-03 1.576242709329577288e-02 1.093611617005682199e-02 2.584499952683573173e-03 3.412112591861301962e-04 2.198268618477679627e-04 5.426073167306316622e-05 1.051662109347898657e-03 7.569387449747034223e-04 1.775984404872249858e-04 7.255718194972440860e-02 1.132124100156294694e-02 1.746606536938948712e-02 1.481353027620797846e-02 9.396011675568071222e-03 1.050647680963442271e-02 0.000000000000000000e+00 0.000000000000000000e+00
3.394115025196488000e-01 2.244041784380094995e-02 3.309113209934975985e-02 4.387237317861032021e-02 3.604414456100050318e-02 6.672324682834316310e-03 7.523537140648156596e-03 5.213280604378965101e-03 8.142495677754265498e-03 6.145987578284987929e-04 9.482193350303979923e-04 1.078461572058280697e-03 2.618185426292271231e-02 2.079025424756927084e-03 2.778514867010306588e-03 3.497040649893929775e-03 1.695871729556725632e-02 1.170816035851499418e-02 2.732781315693703049e-03 3.667014475265680884e-04 2.381444973811883484e-04 5.773897954850862606e-05 1.144048632006555970e-03 8.091255325226061465e-04 1.895059879061661290e-04 7.482565159350873518e-02 1.265540912043051046e-02 1.973748966206662070e-02 1.503184503450978940e-02 9.140839978457382387e-03 1.187586412502792538e-02 0.000000000000000000e+00 0.000000000000000000e+00
3.318982234561580480e-01 2.320380912935559800e-02 3.353064515076727148e-02 4.327924031436063135e-02 3.593948120604648772e-02 6.740217212445821088e-03 7.718177748314177661e-03 5.244540881520257623e-03 7.896282301089904004e-03 6.326183117532802481e-04 9.556414913103007322e-04 1.062921770884216795e-03 2.560628646044998957e-02 2.139990953613220975e-03 2.820659386207712178e-03 3.452028097568969611e-03 1.821197829074168439e-02 1.264411671907947343e-02 2.909297880798299672e-03 3.926097510670204611e-04 2.589709430176373624e-04 6.150812589191827673e-05 1.242627257440917163e-03 8.715273695909027830e-04 2.028750038038636756e-04 7.726318345637456231e-02 1.413520596489427697e-02 2.216986678793010646e-02 1.535453345934555645e-02 8.810816924002189826e-03 1.324590747446360503e-02 0.000000000000000000e+00 0.000000000000000000e+00
3.239990040844649699e-01 2.394776050591070071e-02 3.410873570420525774e-02 4.267932908580875095e-02 3.562989902852786023e-02 6.783734809193840871e-03 7.955145847563016570e-03 5.234721989035402527e-03 7.640246610809095854e-03 6.469167120248102984e-04 9.635416976912266739e-04 1.043665987485486004e-03 2.498530662871193200e-02 2.199135694911670807e-03 2.878344674423410042e-03 3.400907901721787838e-03 1.935035814828050746e-02 1.391712134414718402e-02 3.118348386068612796e-03 4.113965029088179591e-04 2.870195345327953705e-04 6.548089363218004440e-05 1.327372067786252363e-03 9.590419953687035794e-04 2.181564547591342699e-04 7.996850908403027591e-02 1.558674093200342753e-02 2.477623624239540245e-02 1.579018048424296605e-02 8.524519036762207361e-03 1.457674655751056876e-02 0.000000000000000000e+00 0.000000000000000000e+00
3.160332493448404501e-01 2.444583595405093110e-02 3.484000658138094314e-02 4.193306083208862833e-02 3.509840566824945496e-02 6.751710408356058346e-03 8.193461036901402914e-03 5.179129836567557613e-03 7.384250459407343085e-03 6.538301593082809695e-04 9.757648273884268189e-04 1.019923432964225073e-03 2.433065011141968131e-02 2.230634992813303793e-03 2.946024337110822976e-03 3.332511441480434048e-03 2.023278259697279882e-02 1.562576534435621348e-02 3.358704797634673271e-03 4.269713270554225683e-04 3.162447985295165206e-04 6.955967516326630776e-05 1.389308643277980919e-03 1.082006763878013301e-03 2.357021070165639192e-04 8.305373140583122149e-02 1.728692289685972855e-02 2.732635975379427151e-02 1.623756816890090798e-02 8.733118359913076556e-03 1.552970228010991730e-02 0.000000000000000000e+00 0.000000000000000000e+00
